Restaurant,Category,SubCategory,Item,Calories,Calories From Fat,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrates (g),Fiber (g),Sugars (g),Protein (g)
Whataburger,Beverage,Coffee,Coffee Medium,5,0,0,0,0,0,0,1,0,0,0
Whataburger,Beverage,Coffee,Coffee Small,0,0,0,0,0,0,0,1,0,0,0
Whataburger,Beverage,Coffee,Decaf Coffee Large,10,0,1,0,0,0,0,2,0,1,0
Whataburger,Beverage,Coffee,Decaf Coffee Medium,10,0,0,0,0,0,0,2,0,0,0
Whataburger,Beverage,Coffee,Decaf Coffee Small,5,0,0,0,0,0,0,1,0,0,0
Whataburger,Beverage,Iced Tea,Sweet Tea Kids,160,0,0,0,0,0,0,39,0,39,0
Whataburger,Beverage,Iced Tea,Sweet Tea Large,460,0,0,0,0,0,0,114,0,114,0
Whataburger,Beverage,Iced Tea,Sweet Tea Medium,330,0,0,0,0,0,0,82,0,82,0
Whataburger,Beverage,Iced Tea,Sweet Tea Small,200,0,0,0,0,0,0,50,0,50,0
Whataburger,Beverage,Iced Tea,Unsweetened Tea Kids,0,0,0,0,0,0,0,0,0,0,0
Whataburger,Beverage,Iced Tea,Unsweetened Tea Large,0,0,0,0,0,0,0,0,0,0,0
Whataburger,Beverage,Iced Tea,Unsweetened Tea Medium,0,0,0,0,0,0,0,0,0,0,0
Whataburger,Beverage,Iced Tea,Unsweetened Tea Small,0,0,0,0,0,0,0,0,0,0,0
Whataburger,Beverage,Juice,Minute Maid Light Lemonade,15,0,0,0,0,0,10,1,0,0,0
Whataburger,Beverage,Juice,Powerade Fruit Punch,190,0,0,0,0,0,160,49,0,42,0
Whataburger,Beverage,Juice,Simply Orange- Orange Juice,190,0,0,0,0,0,0,45,0,41,3
Whataburger,Beverage,Milk,Milk Low Fat 1%,110,20,3,2,0,15,130,13,0,12,9
Whataburger,Beverage,Shake,Chocolate Malt 16 oz,470,110,12,8,0,45,210,83,1,76,10
Whataburger,Beverage,Shake,Chocolate Malt 20 oz,670,140,16,11,0,60,300,123,2,144,13
Whataburger,Beverage,Shake,Chocolate Malt 32 oz,940,210,24,17,0,95,410,165,2,152,20
Whataburger,Beverage,Shake,Chocolate Shake 16 oz,450,110,12,9,0,50,200,77,1,71,10
Whataburger,Beverage,Shake,Chocolate Shake 20 oz,630,150,16,11,0,65,280,111,2,102,14
Whataburger,Beverage,Shake,Chocolate Shake 32 oz,910,220,25,17,0,100,400,154,2,141,21
Whataburger,Beverage,Shake,Strawberry Malt 16 oz,470,100,12,8,0,45,190,83,0,78,9
Whataburger,Beverage,Shake,Strawberry Malt 20 oz,670,130,15,10,0,60,250,123,0,117,12
Whataburger,Beverage,Shake,Strawberry Malt 32 oz,940,210,23,16,0,95,380,166,0,156,19
Whataburger,Beverage,Shake,Strawberry Shake 16 oz,460,110,12,8,0,50,180,77,0,73,10
Whataburger,Beverage,Shake,Strawberry Shake 20 oz,630,140,16,11,0,65,230,111,0,105,13
Whataburger,Beverage,Shake,Strawberry Shake 32 oz,910,220,24,17,0,100,370,155,0,145,19
Whataburger,Beverage,Shake,Vanilla Malt 16 oz,440,110,13,9,0,50,190,71,0,66,10
Whataburger,Beverage,Shake,Vanilla Malt 20 oz,590,150,17,12,0,65,260,99,0,92,13
Whataburger,Beverage,Shake,Vanilla Malt 32 oz,880,230,25,18,0,100,380,143,0,132,20
Whataburger,Beverage,Shake,Vanilla Shake 16 oz,420,120,13,9,0,55,190,66,0,61,11
Whataburger,Beverage,Shake,Vanilla Shake 20 oz,560,160,17,12,0,70,240,87,0,80,14
Whataburger,Beverage,Shake,Vanilla Shake 32 oz,850,240,26,18,0,105,370,132,0,122,21
Whataburger,Beverage,Soda,Barq's Root Beer,330,0,0,0,0,0,45,90,0,90,0
Whataburger,Beverage,Soda,Caffeine-free Diet Coke,0,0,0,0,0,0,30,1,0,1,0
Whataburger,Beverage,Soda,Cherry Coke,310,0,0,0,0,0,15,83,0,83,0
Whataburger,Beverage,Soda,Chocolate Milk Low Fat 1%,180,30,3,2,0,10,210,32,1,30,8
Whataburger,Beverage,Soda,Coca-Cola Classic,300,0,0,0,0,0,10,83,0,83,0
Whataburger,Beverage,Soda,Diet Coke,0,0,0,0,0,0,30,1,0,1,0
Whataburger,Beverage,Soda,Diet Dr Pepper,0,0,0,0,0,0,135,0,0,0,0
Whataburger,Beverage,Soda,Dr Pepper,280,0,0,0,0,0,70,77,0,77,0
Whataburger,Beverage,Soda,Fanta Orange,320,0,0,0,0,0,0,83,0,83,0
Whataburger,Beverage,Soda,Fanta Strawberry,340,0,0,0,0,0,0,90,0,90,0
Whataburger,Beverage,Soda,Sprite,290,0,0,0,0,0,70,77,0,77,0
Whataburger,Breakfast,Biscuit,Biscuit,300,150,17,8,0,0,640,32,1,2,5
Whataburger,Breakfast,Biscuit,Biscuit and Gravy,510,280,30,15,0,15,1660,48,1,4,9
Whataburger,Breakfast,Biscuit,Biscuit and Jelly,340,150,17,8,0,0,650,41,1,8,5
Whataburger,Breakfast,Biscuit,Jalapeno Cheddar Biscuit,370,220,25,12,0,10,750,31,2,0,8
Whataburger,Breakfast,Hash Brown,Hash Brown Sticks,200,110,12,1,0,0,280,60,0,0,2
Whataburger,Breakfast,Meal,Biscuit Sandwich with Bacon Meal,670,370,41,14,0,230,1480,94,1,2,18
Whataburger,Breakfast,Meal,Biscuit Sandwich with Sausage Meal,890,550,61,22,0,245,1800,94,1,2,28
Whataburger,Breakfast,Meal,Breakfast On A Bun with Bacon Meal,550,280,32,7,0,235,1060,86,1,4,19
Whataburger,Breakfast,Meal,Breakfast On A Bun with Sausage Meal,710,420,47,13,0,245,1380,86,1,4,27
Whataburger,Breakfast,Meal,Breakfast Platter with Bacon Meal,840,480,54,16,0,690,1450,94,1,4,31
Whataburger,Breakfast,Meal,Breakfast Platter with Sausage Meal,1030,640,71,24,0,705,1780,94,1,4,40
Whataburger,Breakfast,Meal,Jalapeno Cheddar Biscuit Sandwich Meal,700,420,45,17,0,235,0,93,2,2,16
Whataburger,Breakfast,Meal,Jalapeno Cheddar Biscuit Sandwich with Bacon Meal,740,450,48,18,0,255,0,93,2,2,18
Whataburger,Breakfast,Meal,Jalapeno Cheddar Biscuit Sandwich with Sausage Meal,890,570,62,24,0,255,0,93,2,2,26
Whataburger,Breakfast,Meal,Taquito with Bacon Egg & Cheese Meal,620,330,36,10,0,360,1400,88,3,2,21
Whataburger,Breakfast,Meal,Taquito with Cheese Meal,570,290,32,8,0,350,1200,88,3,2,18
Whataburger,Breakfast,Meal,Taquito with Potato Egg and Cheese Meal,670,350,39,9,0,350,1340,118,3,2,19
Whataburger,Breakfast,Meal,Taquito with Sausage Egg & Cheese Meal,650,360,40,11,0,365,1380,89,3,2,21
Whataburger,Breakfast,Pancake,Pancake Platter with Bacon,910,210,23,5,0,10,2430,196,3,44,20
Whataburger,Breakfast,Pancake,Pancake Platter with Sausage,1100,370,41,12,0,25,2760,196,3,44,29
Whataburger,Breakfast,Pancake,Pancakes,660,70,7,3,0,0,1950,135,3,44,15
Whataburger,Breakfast,Sandwich,Biscuit Sandwich with Bacon,500,290,32,14,0,230,1200,34,1,2,16
Whataburger,Breakfast,Sandwich,Biscuit Sandwich with Sausage,690,440,49,21,0,245,1520,34,1,2,26
Whataburger,Breakfast,Sandwich,Biscuit with Bacon,350,180,20,10,0,10,850,32,1,2,8
Whataburger,Breakfast,Sandwich,Biscuit with Sausage,540,340,37,17,0,25,1170,32,1,2,18
Whataburger,Breakfast,Sandwich,Breakfast On A Bun with Bacon,320,150,18,6,0,230,770,26,1,4,15
Whataburger,Breakfast,Sandwich,Breakfast On A Bun with Sausage,510,310,35,13,0,245,1100,26,1,4,25
Whataburger,Breakfast,Sandwich,Breakfast Platter with Bacon,640,370,41,16,0,690,1170,34,1,4,29
Whataburger,Breakfast,Sandwich,Breakfast Platter with Sausage,830,530,59,23,0,705,1500,34,1,4,38
Whataburger,Breakfast,Sandwich,Egg and Cheese Biscuit,450,250,28,13,0,225,990,34,1,2,13
Whataburger,Breakfast,Sandwich,Egg Sandwich,310,160,18,5,0,225,570,26,1,2,12
Whataburger,Breakfast,Sandwich,Jalapeno Cheddar Biscuit Sandwich,490,300,33,17,0,235,0,32,2,2,16
Whataburger,Breakfast,Sandwich,Jalapeno Cheddar Biscuit Sandwich with Bacon,490,300,33,15,0,245,0,31,2,0,16
Whataburger,Breakfast,Sandwich,Jalapeno Cheddar Biscuit Sandwich with Sausage,640,420,47,21,0,245,0,31,2,0,24
Whataburger,Breakfast,Sandwich,Jalapeno Cheddar Biscuit with Bacon,400,240,26,13,0,20,940,31,2,0,11
Whataburger,Breakfast,Sandwich,Jalapeno Cheddar Biscuit with Gravy,500,280,31,17,0,30,1710,44,1,4,10
Whataburger,Breakfast,Sandwich,Jalapeno Cheddar Biscuit with Sausage,540,350,39,19,0,30,1160,31,2,0,18
Whataburger,Breakfast,Taquito,Taquito with Bacon & Egg,380,190,20,7,0,350,1040,28,3,3,17
Whataburger,Breakfast,Taquito,Taquito with Bacon Egg & Cheese,420,220,24,9,0,360,1120,28,3,2,19
Whataburger,Breakfast,Taquito,Taquito with Cheese,370,180,20,8,0,350,920,28,3,2,16
Whataburger,Breakfast,Taquito,Taquito with Potato Egg and Cheese,470,240,26,8,0,350,1060,58,3,2,17
Whataburger,Breakfast,Taquito,"Taquito with Potato, No Cheese",430,210,24,6,0,340,780,57,3,1,15
Whataburger,Breakfast,Taquito,Taquito with Sausage Egg and Cheese,450,250,27,10,0,365,1100,28,3,2,19
Whataburger,Breakfast,Taquito,"Taquito with Sausage, No Cheese",400,220,25,8,0,355,810,27,3,1,17
Whataburger,Breakfast,Taquito,"Taquito, No Cheese",330,160,18,6,0,340,640,27,3,1,14
Whataburger,Chicken,Meal,Whatachick'n Bites 6 pcs Meal,1260,410,47,10,0,60,1950,187,6,88,32
Whataburger,Chicken,Meal,Whatachick'n Bites 9 pcs Meal,1460,520,60,13,0,90,2410,197,6,88,43
Whataburger,Chicken,Meal,Whatachick'n Strips 3 piece Meal,1530,600,68,15,0,68,1970,197,6,88,39
Whataburger,Chicken,Meal,Whatachick'n Bites 4 pcs Meal,500,140,17,6,0,55,1240,63,2,33,25
Whataburger,Chicken,Meal,Whatachick'n Strips 2 pcs Meal,650,240,27,8,0,60,1260,70,2,33,30
Whataburger,Chicken,Nuggets,Whatachick'n Bites 6 Piece,390,170,19,5,0,60,1420,31,1,1,22
Whataburger,Chicken,Nuggets,Whatachick'n Bites 9 Piece,540,230,27,7,0,90,1880,42,2,1,33
Whataburger,Chicken,Tender,Whatachick'n Strips 3 piece,610,310,34,9,0,70,1440,42,2,1,30
Whataburger,Dessert,Cookie,Chocolate Chunk Cookie,230,100,11,6,0,15,180,31,1,18,2
Whataburger,Dessert,Cookie,Sugar Cookie,210,80,9,5,0,20,180,31,0,16,2
Whataburger,Dessert,Pastry,Cinnamon Roll,390,80,9,4,0,30,390,71,3,35,7
Whataburger,Dessert,Pastry,Hot Apple Pie,270,130,14,2,0,0,220,34,1,14,3
Whataburger,Dessert,Pastry,Hot Lemon Pie,230,110,12,3,0,0,280,35,1,13,3
Whataburger,Salad,Salad,Apple & Cranberry Chicken Salad w/ Crispy Chicken,510,210,24,9,0,80,660,50,4,26,25
Whataburger,Salad,Salad,Apple & Cranberry Chicken Salad w/ Grilled Chicken,460,150,17,7,0,95,940,55,3,26,34
Whataburger,Salad,Salad,Apple & Cranberry Salad,260,80,9,6,0,30,200,36,3,26,9
Whataburger,Salad,Salad,Chicken Garden Salad w/ Crispy Chicken,420,210,24,9,0,80,680,29,5,9,26
Whataburger,Salad,Salad,Chicken Garden Salad w/ Grilled Chicken,360,150,17,7,0,95,960,34,4,9,35
Whataburger,Salad,Salad,Garden Salad,170,80,9,6,0,30,220,15,4,9,10
Whataburger,Sandwich,Burger,A.1. Thick & Hearty Burger,1050,570,64,24,1,155,2280,65,4,13,55
Whataburger,Sandwich,Burger,A.1. Thick & Hearty Burger Jr.,540,310,35,13,0,85,1100,30,1,8,27
Whataburger,Sandwich,Burger,Avocado Bacon Burger,810,460,51,15,1,85,1560,51,4,7,36
Whataburger,Sandwich,Burger,Bacon & Cheese Whataburger,800,390,44,16,0,100,2260,61,5,9,40
Whataburger,Sandwich,Burger,Chop House Cheddar Burger,1160,680,75,29,2,185,1860,59,4,7,60
Whataburger,Sandwich,Burger,Chop House Cheddar Burger Jr.,600,360,40,15,1,100,950,27,1,6,30
Whataburger,Sandwich,Burger,Double Meat Whataburger,880,450,51,18,1,130,1770,61,5,8,48
Whataburger,Sandwich,Burger,Double Meat Whataburger Jr.,430,220,25,8,0,65,860,28,2,7,23
Whataburger,Sandwich,Burger,Double Meat Whataburger Jr.with Cheese,470,250,28,11,0,75,1050,29,2,7,25
Whataburger,Sandwich,Burger,Green Chile Double,1010,550,62,25,1,165,2220,68,9,10,54
Whataburger,Sandwich,Burger,Green Chile Double Jr.,520,290,33,14,0,90,1220,33,4,7,27
Whataburger,Sandwich,Burger,Jalapeno & Cheese Whataburger,730,340,39,14,0,85,2120,61,5,8,35
Whataburger,Sandwich,Burger,Justaburger,290,130,15,5,0,35,730,25,1,5,13
Whataburger,Sandwich,Burger,Triple Meat Whataburger,1130,620,70,26,1,195,2020,61,5,8,66
Whataburger,Sandwich,Burger,Whataburger,640,280,32,10,0,65,1520,61,5,8,30
Whataburger,Sandwich,Burger,Whataburger Jr.,300,130,15,5,0,35,730,28,2,7,14
Whataburger,Sandwich,Burger,Whataburger Jr.with Bacon & Cheese,400,200,23,8,0,50,1130,29,2,7,19
Whataburger,Sandwich,Chicken,Buffalo Ranch Chicken Strip Sandwich,970,430,48,11,0,100,2790,92,4,10,41
Whataburger,Sandwich,Chicken,Buffalo Ranch Chicken Strip Sandwich Jr,640,290,32,9,0,75,2040,58,3,6,28
Whataburger,Sandwich,Chicken,Chicken Fajita Taco,420,160,18,5,0,65,1260,47,3,2,29
Whataburger,Sandwich,Chicken,Grilled Chicken Melt,460,190,22,5,0,80,1270,45,1,5,32
Whataburger,Sandwich,Chicken,Grilled Chicken Sandwich,510,170,19,4,0,70,1140,69,8,14,36
Whataburger,Sandwich,Chicken,Honey BBQ Chicken Strip Sandwich,1070,490,56,15,0,100,2420,97,4,12,43
Whataburger,Sandwich,Chicken,Honey BBQ Chicken Strip Sandwich Jr.,600,270,31,8,0,60,1400,55,2,8,26
Whataburger,Sandwich,Chicken,Honey Butter Chicken Biscuit,590,330,36,12,0,35,1030,50,2,9,15
Whataburger,Sandwich,Chicken,Whatachick'n Sandwich,570,230,27,6,0,55,860,64,9,14,27
Whataburger,Sandwich,Fish,Whatacatch Sandwich,450,220,25,4,0,35,880,44,3,7,16
Whataburger,Sandwich,Meal,A.1. Thick & Hearty Burger Jr. Whatameal,1230,480,55,16,1,85,1400,161,5,92,33
Whataburger,Sandwich,Meal,A.1. Thick & Hearty Burger Whatameal,1740,740,84,28,1,155,2580,195,7,96,61
Whataburger,Sandwich,Meal,Avocado Bacon Burger Whatameal,1530,650,72,17,1,85,1850,186,8,90,41
Whataburger,Sandwich,Meal,Bacon & Cheese Whataburger Meal,1350,500,57,19,1,100,2460,176,7,92,44
Whataburger,Sandwich,Meal,Chop House Cheddar Burger Jr. Meal,1290,540,60,19,1,100,1250,160,5,90,36
Whataburger,Sandwich,Meal,Chop House Cheddar Burger Meal,1840,860,95,33,2,185,2160,190,7,90,66
Whataburger,Sandwich,Meal,Double Meat Whataburger Jr.Meal,880,340,38,11,1,65,1060,115,4,63,26
Whataburger,Sandwich,Meal,Double Meat Whataburger Meal,1570,630,71,22,2,130,2070,192,8,92,54
Whataburger,Sandwich,Meal,Green Chile Double Jr Whatameal,1210,470,53,17,1,90,1520,163,7,90,32
Whataburger,Sandwich,Meal,Green Chile Double Meal,1700,730,82,29,1,165,2520,199,12,93,60
Whataburger,Sandwich,Meal,Jalapeno & Cheese Whataburger Meal,1420,520,59,18,1,85,2420,192,9,92,41
Whataburger,Sandwich,Meal,Monterey Melt Jr. Whatameal,1310,560,62,20,1,95,1520,163,5,87,35
Whataburger,Sandwich,Meal,Monterey Melt Whatameal,1830,850,95,31,2,175,2300,190,8,90,61
Whataburger,Sandwich,Meal,Triple Meat Whataburger Meal,1820,800,90,30,2,195,2320,192,8,92,71
Whataburger,Sandwich,Meal,Whataburger Jr. Meal,760,250,28,7,0,35,930,115,4,63,18
Whataburger,Sandwich,Meal,Whataburger Meal,1330,460,52,14,1,65,1820,192,8,92,36
Whataburger,Sandwich,Meal,Whataburger Patty Melt Meal,1790,840,95,30,1,165,1710,184,6,91,56
Whataburger,Sandwich,Meal,Whataburger Patty Melt Single Meal,1420,580,66,16,1,70,1040,184,6,91,32
Whataburger,Sandwich,Meal,Chicken Fajita Taco Meal,1050,280,31,7,0,65,1560,178,7,86,35
Whataburger,Sandwich,Meal,Grilled Chicken Melt Meal,1150,370,42,9,0,80,1580,176,5,89,28
Whataburger,Sandwich,Meal,Grilled Chicken Sandwich Meal,850,170,19,4,0,70,1180,160,9,103,36
Whataburger,Sandwich,Meal,Honey BBQ Chicken Strip Sandwich Jr. Meal,1260,450,51,12,0,60,1470,176,6,88,32
Whataburger,Sandwich,Meal,Honey BBQ Chicken Strip Sandwich Meal,1760,660,76,19,0,100,2720,228,7,96,49
Whataburger,Sandwich,Meal,Honey Butter Chicken Biscuit Meal,790,440,48,13,0,35,1310,111,2,9,17
Whataburger,Sandwich,Meal,Whatachick'n Sandwich Meal,1260,410,46,9,0,55,1170,195,12,98,32
Whataburger,Sandwich,Meal,Grilled Cheese Meal,760,260,31,12,0,55,1460,89,3,38,28
Whataburger,Sandwich,Meal,Kids Meal Justaburger,510,150,18,6,0,50,870,64,2,37,23
Whataburger,Sandwich,Melt,Monterey Melt,1140,670,75,27,1,175,2000,59,5,6,55
Whataburger,Sandwich,Melt,Monterey Melt Jr.,620,380,42,16,1,95,1220,32,2,3,29
Whataburger,Sandwich,Melt,Whataburger Patty Melt,1100,660,75,26,1,165,1410,54,2,8,50
Whataburger,Sandwich,Melt,Whataburger Patty Melt Single,790,450,51,15,0,85,1050,54,2,8,30
Whataburger,Sandwich,Sandwich,Grilled Cheese,540,240,29,10,0,40,1320,50,2,6,18
Whataburger,Side,Fries,French Fries Large,520,240,27,5,1,0,390,63,5,0,8
Whataburger,Side,Fries,French Fries Medium,390,180,20,4,0,0,290,47,3,0,6
Whataburger,Side,Fries,French Fries Small,260,120,13,3,0,0,200,31,2,0,4
Whataburger,Side,Fruit,Apple Slices,30,0,0,0,0,0,0,7,1,5,0
Whataburger,Side,Onion Ring,Onion Rings Large,590,340,38,12,0,5,1180,56,4,7,8
Whataburger,Side,Onion Ring,Onion Rings Medium,400,230,25,8,0,0,790,37,3,5,5
Whataburger,Side,Other,Fruit Chews,80,0,0,0,0,0,10,19,0,15,1
